Journal,xml_file_name,article_title,epub_Date,RRID mentions,RRID Count
eLife,PMC5360447.nxml,Activity patterns of serotonin neurons underlying cognitive flexibility,21-3-2017,"['SCR_002285', 'SCR_002285']",2
eLife,PMC6292693.nxml,Molecular pathway analysis towards understanding tissue vulnerability in spinocerebellar ataxia type 1,03-12-2018,"['SCR_008653', 'SCR_008653', 'SCR_001881', 'SCR_001881', 'SCR_013035', 'SCR_013035', 'SCR_014597', 'SCR_014597', 'SCR_016368', 'SCR_016368', 'SCR_014583', 'SCR_014583', 'SCR_014568', 'SCR_014568', 'SCR_001905', 'SCR_001905', 'SCR_001783', 'SCR_001783', 'SCR_016052', 'SCR_016052', 'SCR_003032', 'SCR_003032', 'SCR_002798', 'SCR_002798', 'SCR_003070', 'SCR_003070']",26
eLife,PMC5896881.nxml,Codon usage bias controls mRNA and protein abundance in trypanosomatids,15-3-2018,"['SCR_007043', 'SCR_007043', 'SCR_007043', 'SCR_007043']",4
eLife,PMC7494359.nxml,Arginine methylation of SHANK2 by PRMT7 promotes human breast cancer metastasis through activating endosomal FAK signalling,26-8-2020,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798']",4
eLife,PMC7375811.nxml,Studying the biology of cytotoxic T lymphocytes in vivo with a fluorescent granzyme B-mTFP knock-in mouse,22-7-2020,"['SCR_013672', 'SCR_013672', 'SCR_003070', 'SCR_003070', 'SCR_002285', 'SCR_002285', 'SCR_014269', 'SCR_014269', 'SCR_008520', 'SCR_008520', 'SCR_003070', 'SCR_003070', 'SCR_013672', 'SCR_013672', 'SCR_007370', 'SCR_007370', 'SCR_002465', 'SCR_002465', 'SCR_015961', 'SCR_015961', 'SCR_003070', 'SCR_003070', 'SCR_016137', 'SCR_016137', 'SCR_003210', 'SCR_003210', 'SCR_007370', 'SCR_007370', 'SCR_016952', 'SCR_016952']",30
eLife,PMC6126919.nxml,Differential requirement of kindlin-3 for T cell progenitor homing to the non-vascularized and vascularized thymus,06-9-2018,"['SCR_003070', 'SCR_003070', 'SCR_014199', 'SCR_014199', 'SCR_014300', 'SCR_014300']",6
eLife,PMC5728720.nxml,"CRIg, a tissue-resident macrophage specific immune checkpoint molecule, promotes immunological tolerance in NOD mice, via a dual role in effector and regulatory T cells",24-11-2017,"['SCR_008520', 'SCR_008520', 'SCR_003070', 'SCR_003070', 'SCR_000688', 'SCR_000688']",6
eLife,PMC5358978.nxml,Nuclear export receptor CRM1 recognizes diverse conformations in nuclear export signals,10-3-2017,"['SCR_014224', 'SCR_014224']",2
eLife,PMC7380943.nxml,A high-throughput small molecule screen identifies farrerol as a potentiator of CRISPR/Cas9-mediated genome editing,09-7-2020,"['SCR_003070', 'SCR_003070', 'SCR_015807', 'SCR_015807', 'SCR_007249', 'SCR_007249']",6
eLife,PMC6435320.nxml,Ventrolateral periaqueductal gray neurons prioritize threat probability over fear output,07-3-2019,"['SCR_012156', 'SCR_012156', 'SCR_000012', 'SCR_000012', 'SCR_001818', 'SCR_001818', 'SCR_001622', 'SCR_001622', 'SCR_014213', 'SCR_014213', 'SCR_002865', 'SCR_002865', 'SCR_010279', 'SCR_010279', 'SCR_014199', 'SCR_014199']",16
eLife,PMC6748827.nxml,Mechanisms of iron- and O2-sensing by the [4Fe-4S] cluster of the global iron regulator RirA,17-9-2019,"['SCR_008444', 'SCR_008444']",2
eLife,PMC7386908.nxml,Human DECR1 is an androgen-repressed survival factor that regulates PUFA oxidation to protect prostate tumor cells from ferroptosis,20-7-2020,"['SCR_002798', 'SCR_002798', 'SCR_001905', 'SCR_001905', 'SCR_018621', 'SCR_018621', 'SCR_003070', 'SCR_003070']",8
eLife,PMC7200158.nxml,Limited dishevelled/Axin oligomerization determines efficiency of Wnt/β-catenin signal transduction,16-4-2020,"['SCR_016274', 'SCR_016274', 'SCR_016732', 'SCR_016732', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'SCR_002285', 'SCR_002285', 'SCR_016255', 'SCR_016255', 'SCR_003511', 'SCR_003511', 'SCR_004097', 'SCR_004097', 'SCR_000305', 'SCR_000305', 'SCR_002798', 'SCR_002798']",20
eLife,PMC7581426.nxml,Direct translation of climbing fiber burst-mediated sensory coding into post-synaptic Purkinje cell dendritic calcium,28-9-2020,"['SCR_002881', 'SCR_002881', 'SCR_008394', 'SCR_008394']",4
eLife,PMC6221546.nxml,Dlk1-Dio3 locus-derived lncRNAs perpetuate postmitotic motor neuron cell fate and subtype identity,12-10-2018,"['SCR_007370', 'SCR_007370']",2
eLife,PMC6435327.nxml,Impaired ABCA1/ABCG1-mediated lipid efflux in the mouse retinal pigment epithelium (RPE) leads to retinal degeneration,13-3-2019,"['SCR_002798', 'SCR_002798']",2
eLife,PMC6986877.nxml,GLI transcriptional repression regulates tissue-specific enhancer activity in response to Hedgehog signaling,28-1-2020,"['SCR_013291', 'SCR_013291', 'SCR_010943', 'SCR_010943', 'SCR_001905', 'SCR_001905', 'SCR_001558', 'SCR_001558', 'SCR_003030', 'SCR_003030', 'SCR_005620', 'SCR_005620', 'SCR_007973', 'SCR_007973']",14
eLife,PMC5262377.nxml,Sexually dimorphic control of gene expression in sensory neurons regulates decision-making behavior in C. elegans,24-1-2017,"['SCR_002285', 'SCR_002285', 'SCR_001905', 'SCR_001905', 'SCR_002798', 'SCR_002798']",6
eLife,PMC5730372.nxml,Live-cell mapping of organelle-associated RNAs via proximity biotinylation combined with protein-RNA crosslinking,14-12-2017,"['SCR_013035', 'SCR_013035', 'SCR_001647', 'SCR_001647', 'SCR_014300', 'SCR_014300', 'SCR_003033', 'SCR_003033', 'SCR_014300', 'SCR_014300', 'SCR_013035', 'SCR_013035', 'SCR_014597', 'SCR_014597', 'SCR_001647', 'SCR_001647', 'SCR_003033', 'SCR_003033']",18
eLife,PMC7266619.nxml,Evolutionary expansion of apical extracellular matrix is required for the elongation of cells in a novel structure,27-4-2020,"['SCR_002285', 'SCR_002285', 'SCR_013673', 'SCR_013673', 'SCR_016137', 'SCR_016137', 'SCR_002798', 'SCR_002798']",8
eLife,PMC7553774.nxml,Dynamics of nevus development implicate cell cooperation in the growth arrest of transformed melanocytes,13-10-2020,"['SCR_014448', 'SCR_014448', 'SCR_018139', 'SCR_018139', 'SCR_017344', 'SCR_017344', 'SCR_003052', 'SCR_003052', 'SCR_017344', 'SCR_017344', 'SCR_018139', 'SCR_018139', 'SCR_003052', 'SCR_003052', 'SCR_018139', 'SCR_018139', 'SCR_014448', 'SCR_014448']",18
eLife,PMC5315462.nxml,Codon optimization underpins generalist parasitism in fungi,03-2-2017,"['SCR_014260', 'SCR_014260', 'SCR_010835', 'SCR_010835', 'SCR_005828', 'SCR_005828', 'SCR_008493', 'SCR_008493', 'SCR_011853', 'SCR_011853', 'SCR_011811', 'SCR_011811', 'SCR_000667', 'SCR_000667']",14
eLife,PMC5245968.nxml,Replication Study: Melanoma genome sequencing reveals frequent PREX2 mutations,19-1-2017,"['SCR_003238', 'SCR_003238', 'SCR_003070', 'SCR_003070', 'SCR_001905', 'SCR_001905']",6
eLife,PMC7467731.nxml,Intrinsic control of neuronal diversity and synaptic specificity in a proprioceptive circuit,18-8-2020,"['SCR_002285', 'SCR_002285', 'SCR_007370', 'SCR_007370', 'SCR_001622', 'SCR_001622']",6
eLife,PMC5849413.nxml,Early structural and functional plasticity alterations in a susceptibility period of DYT1 dystonia mouse striatum,05-3-2018,"['SCR_003070', 'SCR_003070', 'SCR_011323', 'SCR_011323', 'SCR_002815', 'SCR_002815', 'SCR_002798', 'SCR_002798']",8
eLife,PMC5050025.nxml,Stochasticity in the miR-9/Hes1 oscillatory network can account for clonal heterogeneity in the timing of differentiation,04-10-2016,"['RRID:SCR_001622', 'SCR_007370', 'SCR_007370', 'SCR_008520', 'SCR_008520', 'SCR_013672', 'SCR_013672', 'SCR_001622', 'SCR_001622', 'RRID:SCR_002798']",10
eLife,PMC5214169.nxml,Hypoxic mitophagy regulates mitochondrial quality and platelet activation and determines severity of I/R heart injury,20-12-2016,"['SCR_002865', 'SCR_002865', 'SCR_002798', 'SCR_002798']",4
eLife,PMC6910826.nxml,Myofibril diameter is set by a finely tuned mechanism of protein oligomerization in Drosophila,20-11-2019,"['SCR_001905', 'SCR_001905', 'SCR_017036', 'SCR_017036', 'SCR_002285', 'SCR_002285', 'SCR_006281', 'SCR_006281']",8
eLife,PMC7326493.nxml,Generation of inner ear hair cells by direct lineage conversion of primary somatic cells,30-6-2020,"['SCR_011323', 'SCR_011323', 'SCR_011323', 'SCR_011323', 'SCR_001622', 'SCR_001622', 'SCR_014242', 'SCR_014242', 'SCR_015636', 'SCR_015636', 'SCR_007370', 'SCR_007370']",12
eLife,PMC7541086.nxml,"SWELL1 regulates skeletal muscle cell size, intracellular signaling, adiposity and glucose metabolism",15-9-2020,"['SCR_002798', 'SCR_002798', 'SCR_002285', 'SCR_002285']",4
eLife,PMC5529106.nxml,LTP and memory impairment caused by extracellular Aβ and Tau oligomers is APP-dependent,11-7-2017,"['SCR_011323', 'SCR_011323', 'SCR_010455', 'SCR_010455']",4
eLife,PMC6660195.nxml,"Unique-region phosphorylation targets LynA for rapid degradation, tuning its expression and signaling in myeloid cells",08-7-2019,"['SCR_002798', 'SCR_002798', 'SCR_013715', 'SCR_013715', 'SCR_010279', 'SCR_010279', 'SCR_014199', 'SCR_014199', 'SCR_002285', 'SCR_002285']",10
eLife,PMC7486123.nxml,Extensive and spatially variable within-cell-type heterogeneity across the basolateral amygdala,01-9-2020,"['SCR_001905', 'SCR_007322', 'SCR_007322', 'SCR_002285', 'SCR_002285', 'SCR_002798', 'SCR_002798', 'SCR_001905', 'SCR_001905', 'SCR_007322', 'SCR_007322', 'SCR_002285', 'SCR_002285']",13
eLife,PMC5413352.nxml,Decreased microRNA levels lead to deleterious increases in neuronal M2 muscarinic receptors in Spinal Muscular Atrophy models,02-5-2017,"['SCR_003070', 'SCR_003070', 'SCR_001622', 'SCR_001622', 'SCR_003070', 'SCR_003070', 'SCR_003070', 'SCR_003070']",8
eLife,PMC6894925.nxml,Receptor-specific interactome as a hub for rapid cue-induced selective translation in axons,20-11-2019,"['SCR_002668', 'SCR_002668', 'SCR_002798', 'SCR_002798', 'SCR_001905', 'SCR_001905', 'SCR_001622', 'SCR_001622', 'SCR_015530', 'SCR_015530']",10
eLife,PMC7007222.nxml,CXCL12-induced rescue of cortical dendritic spines and cognitive flexibility,23-1-2020,"['SCR_015382', 'SCR_015382', 'SCR_016788', 'SCR_016788', 'SCR_015382', 'SCR_015382', 'SCR_012156', 'SCR_012156', 'SCR_015382', 'SCR_015382']",10
eLife,PMC6363384.nxml,Listeria monocytogenes cell-to-cell spread in epithelia is heterogeneous and dominated by rare pioneer bacteria,05-2-2019,"['SCR_001622', 'SCR_001622', 'SCR_001622', 'SCR_001622']",4
eLife,PMC6639075.nxml,Identifying gene expression programs of cell-type identity and cellular activity with single-cell RNA-Seq,08-7-2019,"['SCR_002577', 'SCR_002577']",2
eLife,PMC5340525.nxml,DNA methylation and gene expression changes derived from assisted reproductive technologies can be decreased by reproductive fluids,01-2-2017,"['SCR_006773', 'SCR_006773', 'SCR_001913', 'SCR_001913']",4
eLife,PMC5245965.nxml,Peripherally administered orexin improves survival of mice with endotoxin shock,30-12-2016,"['SCR_002798', 'SCR_002798']",2
eLife,PMC6768661.nxml,Sustained expression of HeyL is critical for the proliferation of muscle stem cells in overloaded muscle,23-9-2019,"['SCR_014199', 'SCR_014199']",2
eLife,PMC7505659.nxml,An ER translocon for multi-pass membrane protein biogenesis,21-8-2020,"['SCR_016274', 'SCR_016274', 'SCR_016499', 'SCR_016499', 'SCR_016500', 'SCR_016500', 'SCR_014558', 'SCR_014558', 'SCR_014477', 'SCR_014477', 'SCR_004097', 'SCR_004097', 'SCR_000305', 'SCR_000305', 'SCR_014224', 'SCR_014224', 'SCR_018118', 'SCR_018118', 'SCR_014627', 'SCR_014627', 'SCR_003511', 'SCR_003511', 'SCR_014222', 'SCR_014222']",24
eLife,PMC6428568.nxml,Neuronal reactivation during post-learning sleep consolidates long-term memory in Drosophila,25-2-2019,"['SCR_015807', 'SCR_015807', 'SCR_002285', 'SCR_002285']",4
eLife,PMC7043888.nxml,Experience shapes activity dynamics and stimulus coding of VIP inhibitory cells,26-2-2020,"['SCR_008633', 'SCR_008633', 'SCR_008058', 'SCR_008058', 'SCR_008624', 'SCR_008624']",6
eLife,PMC6374077.nxml,A systematic approach to identify recycling endocytic cargo depending on the GARP complex,29-1-2019,"['SCR_003070', 'SCR_003070', 'SCR_001905', 'SCR_001905']",4
eLife,PMC6821491.nxml,Cue-inhibited ventrolateral periaqueductal gray neurons signal fear output and threat probability in male rats,30-9-2019,"['SCR_012156', 'SCR_012156', 'SCR_000012', 'SCR_000012', 'SCR_001818', 'SCR_001818', 'SCR_001622', 'SCR_001622', 'SCR_014213', 'SCR_014213', 'SCR_002865', 'SCR_002865', 'SCR_010279', 'SCR_010279', 'SCR_014199', 'SCR_014199']",16
eLife,PMC5407854.nxml,Inhibitor of ppGalNAc-T3-mediated O-glycosylation blocks cancer cell invasiveness and lowers FGF23 levels,31-3-2017,"['SCR_008520', 'SCR_008520', 'SCR_002798', 'SCR_002798', 'SCR_003070', 'SCR_003070', 'SCR_014210', 'SCR_014210']",8
eLife,PMC7253180.nxml,A CLC-ec1 mutant reveals global conformational change and suggests a unifying mechanism for the CLC Cl–/H+ transport cycle,20-4-2020,"['SCR_015652', 'SCR_015652', 'SCR_015747', 'SCR_015747', 'SCR_014219', 'SCR_014219', 'SCR_014222', 'SCR_014222', 'SCR_014225', 'SCR_014225', 'SCR_000305', 'SCR_000305', 'SCR_010279', 'SCR_010279', 'SCR_002815', 'SCR_002815', 'SCR_011323', 'SCR_011323', 'SCR_000325', 'SCR_000325', 'SCR_001622', 'SCR_001622', 'SCR_001820', 'SCR_001820']",24
eLife,PMC7347390.nxml,Whole-organism behavioral profiling reveals a role for dopamine in state-dependent motor program coupling in C. elegans,08-6-2020,"['SCR_003070', 'SCR_003070', 'SCR_002798', 'SCR_002798', 'SCR_001622', 'SCR_001622', 'SCR_014325', 'SCR_014325', 'SCR_014329', 'SCR_014329', 'SCR_001905', 'SCR_001905', 'SCR_000432', 'SCR_000432', 'SCR_014325', 'SCR_014325', 'SCR_001905', 'SCR_001905', 'SCR_001622', 'SCR_001622', 'SCR_003070', 'SCR_003070']",22
eLife,PMC6850773.nxml,Structured inhibitory activity dynamics in new virtual environments,08-10-2019,"['SCR_001622', 'SCR_001622']",2
eLife,PMC5722613.nxml,Lifting the veil on the dynamics of neuronal activities evoked by transcranial magnetic stimulation,22-11-2017,"['SCR_001622', 'SCR_001622', 'SCR_001905', 'SCR_001905']",4
eLife,PMC5222557.nxml,Spatiotemporal coupling and decoupling of gene transcription with DNA replication origins during embryogenesis in C. elegans,23-12-2016,"['SCR_005476', 'SCR_005476', 'SCR_002105', 'SCR_002105', 'SCR_006646', 'SCR_006646']",6
eLife,PMC5449181.nxml,"Control of PNG kinase, a key regulator of mRNA translation, is coupled to meiosis completion at egg activation",30-5-2017,"['SCR_014329', 'SCR_014329', 'SCR_014199', 'SCR_014199', 'SCR_014322', 'SCR_014322', 'SCR_014345', 'SCR_014345']",8
eLife,PMC7641581.nxml,Cannabidiol interactions with voltage-gated sodium channels,22-10-2020,"['SCR_015652', 'SCR_015652', 'SCR_015747', 'SCR_015747', 'SCR_007255', 'SCR_007255', 'SCR_014219', 'SCR_014219', 'SCR_014222', 'SCR_014222', 'SCR_014225', 'SCR_014225', 'SCR_019043', 'SCR_019043', 'SCR_014226', 'SCR_014226', 'SCR_015653', 'SCR_015653', 'SCR_019041', 'SCR_019041', 'SCR_000034', 'SCR_000034', 'SCR_016233', 'SCR_016233', 'SCR_000325', 'SCR_000325', 'SCR_001591', 'SCR_001591']",28
eLife,PMC5576923.nxml,PTEN controls glandular morphogenesis through a juxtamembrane β-Arrestin1/ARHGAP21 scaffolding complex,27-7-2017,"['SCR_012314', 'SCR_012314', 'SCR_013673', 'SCR_013673', 'SCR_014198', 'SCR_014198', 'SCR_002798', 'SCR_002798']",8
eLife,PMC7553777.nxml,Structural basis for the reaction cycle of DASS dicarboxylate transporters,01-9-2020,"['SCR_016501', 'SCR_016501', 'SCR_004097', 'SCR_004097', 'SCR_000305', 'SCR_000305', 'SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_002798', 'SCR_002798']",12
eLife,PMC6101942.nxml,Human axial progenitors generate trunk neural crest cells in vitro,10-8-2018,"['SCR_002285', 'SCR_002285', 'SCR_007358', 'SCR_007358']",4
eLife,PMC7292650.nxml,The architecture of EMC reveals a path for membrane protein insertion,27-5-2020,"['SCR_016501', 'SCR_016501', 'SCR_015872', 'SCR_015872', 'SCR_014224', 'SCR_014224', 'SCR_014222', 'SCR_014222', 'SCR_015652', 'SCR_015652', 'SCR_000305', 'SCR_000305', 'SCR_014218', 'SCR_014218', 'SCR_015747', 'SCR_015747', 'SCR_008520', 'SCR_008520']",18
eLife,PMC6786877.nxml,The regulation of oocyte maturation and ovulation in the closest sister group of vertebrates,01-10-2019,"['SCR_002285', 'SCR_002285']",2
eLife,PMC5720590.nxml,Bladder-cancer-associated mutations in RXRA activate peroxisome proliferator-activated receptors to drive urothelial proliferation,16-11-2017,"['SCR_014565', 'SCR_014565', 'SCR_004097', 'SCR_004097']",4
eLife,PMC5207768.nxml,Biogenesis of phased siRNAs on membrane-bound polysomes in Arabidopsis,12-12-2016,"['SCR_004618', 'SCR_004618']",2
eLife,PMC7324157.nxml,Tgfβ signaling is required for tenocyte recruitment and functional neonatal tendon regeneration,05-6-2020,"['SCR_013672', 'SCR_013672', 'SCR_003070', 'SCR_003070', 'SCR_015807', 'SCR_015807']",6
eLife,PMC6872211.nxml,A projection specific logic to sampling visual inputs in mouse superior colliculus,21-11-2019,"['SCR_002285', 'SCR_002285', 'SCR_001622', 'SCR_001622']",4
eLife,PMC6402832.nxml,State transitions in the substantia nigra reticulata predict the onset of motor deficits in models of progressive dopamine depletion in mice,06-3-2019,"['SCR_000441', 'SCR_000441']",2
eLife,PMC7447430.nxml,The autophagy adaptor NDP52 and the FIP200 coiled-coil allosterically activate ULK1 complex membrane recruitment,10-8-2020,['SCR_016274'],1
eLife,PMC7538160.nxml,A whole-brain connectivity map of mouse insular cortex,17-9-2020,"['SCR_007358', 'SCR_007358', 'SCR_002285', 'SCR_002285', 'SCR_013673', 'SCR_013673', 'SCR_008394', 'SCR_008394', 'SCR_002798', 'SCR_002798']",10
eLife,PMC6398975.nxml,A Y-chromosome shredding gene drive for controlling pest vertebrate populations,15-2-2019,"['SCR_016890', 'SCR_016890']",2
eLife,PMC6365055.nxml,High resolution cryo-EM structure of the helical RNA-bound Hantaan virus nucleocapsid reveals its assembly mechanisms,14-1-2019,"['SCR_016500', 'SCR_016500', 'SCR_016274', 'SCR_016274', 'SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_004097', 'SCR_004097', 'SCR_016500', 'SCR_016500', 'SCR_016274', 'SCR_016274', 'SCR_014222', 'SCR_014222', 'SCR_014224', 'SCR_014224', 'SCR_004097', 'SCR_004097']",20
eLife,PMC6391079.nxml,Motion sensing superpixels (MOSES) is a systematic computational framework to quantify and discover cellular motion phenotypes,26-2-2019,"['SCR_002285', 'SCR_002285', 'SCR_016839', 'SCR_016839']",4
eLife,PMC5995540.nxml,Social interaction-induced activation of RNA splicing in the amygdala of microbiome-deficient mice,29-5-2018,"['SCR_011848', 'SCR_011848', 'SCR_011867', 'SCR_011867', 'SCR_003199', 'SCR_003199', 'SCR_012823', 'SCR_012823', 'SCR_002798', 'SCR_002798']",10
eLife,PMC7394548.nxml,Homeostatic plasticity fails at the intersection of autism-gene mutations and a novel class of common genetic modifiers,01-7-2020,"['SCR_000325', 'SCR_000325', 'SCR_002798', 'SCR_002798', 'SCR_010279', 'SCR_010279', 'SCR_002184', 'SCR_002184', 'SCR_014300', 'SCR_014300']",10
eLife,PMC6754231.nxml,Extensive intraspecies cryptic variation in an ancient embryonic gene regulatory network,15-8-2019,"['SCR_001905', 'SCR_001905', 'SCR_001757', 'SCR_001757']",4
eLife,PMC6516958.nxml,A multiplexed DNA FISH strategy for assessing genome architecture in Caenorhabditis elegans,14-5-2019,"['SCR_003070', 'SCR_003070', 'SCR_017066', 'SCR_017066']",4
eLife,PMC7054001.nxml,Sphingosine 1-phosphate-regulated transcriptomes in heterogenous arterial and lymphatic endothelium of the aorta,24-2-2020,"['SCR_002285', 'SCR_002285', 'SCR_002798', 'SCR_002798', 'SCR_015899', 'SCR_015899', 'SCR_016945', 'SCR_016945', 'SCR_012802', 'SCR_012802', 'SCR_013027', 'SCR_013027', 'SCR_005476', 'SCR_005476', 'SCR_006525', 'SCR_006525', 'SCR_013291', 'SCR_013291', 'SCR_006646', 'SCR_006646', 'SCR_012865', 'SCR_012865', 'SCR_010881', 'SCR_010881', 'SCR_016366', 'SCR_016366', 'SCR_011793', 'SCR_011793', 'SCR_002105', 'SCR_002105', 'SCR_017094', 'SCR_017094']",32
eLife,PMC6170187.nxml,Medial orbitofrontal inactivation does not affect economic choice,03-10-2018,"['SCR_001622', 'SCR_001622']",2
eLife,PMC5295816.nxml,ERG-28 controls BK channel trafficking in the ER to regulate synaptic function and alcohol response in C. elegans,07-2-2017,"['SCR_014199', 'SCR_014199', 'SCR_002368', 'SCR_002368']",4
eLife,PMC7386920.nxml,Evolution of a plant gene cluster in Solanaceae and emergence of metabolic diversity,02-7-2020,"['SCR_011848', 'SCR_011848', 'SCR_013035', 'SCR_013035', 'SCR_014597', 'SCR_014597', 'SCR_006086', 'SCR_006086', 'SCR_017994', 'SCR_017994', 'SCR_014954', 'SCR_014954']",12
